movie,rating,likes,dislikes,title,review
Saving Banks,8,3,3,Quite Remarkable,"On its surface there's little more to see here than a success-spoiled entrepreneur battling against the will of a difficult creator but, to those who can see it, the film offers so much more in the way of delving into the heart and reason behind Travers' passionate defence of a story; into which she poured so much of herself and those from her life whom she loved and adored. What's remarkable is how powerful even the opening keys of songs so invested in the hearts of millions can be, even out of the context of the classic film itself, and it plays to the credit of this finely executed and deeply emotional piece."
Saving Banks,8,3,3,Good Old-Fashioned Tear-Jerker,"If you missed this, it is now on Netflix. Delightful movie. Well worth seeing. It is about Walt Disney convincing the author of the Mary Poppins books, P.L. Travers, to allow him to make Mary Poppins into a movie. She did not want Disney to make a Disney movie out of Mary Poppins, but that's the only kind of movie Walt Disney made. She needed the money. She was even more difficult to deal with in real life. Terrific cast, Tom Hanks as Walt and Emma Thompson as P.L. Travers. Something left out of the movie - Travers had script approval rights but not film editing rights. Clever man that Walt Disney."
Saving Banks,8,0,0,8/10,"I was very surprised when my wife told me we were going to watch a movie about Mary Poppins. I rarely watch movies, I love reading books. Of course I had seen Mary Poppins probably 20 or more times over my life. Definitely a classic of Walt Disney's. So if you find out we were going to watch a movie about the movie, I settled in and hoped to enjoy it. I was not disappointed at all. I cried, I left, I was frustrated, I smile. This was needed in my life. I hope you enjoy the movie as much as I did with my family. You won't be disappointed"
Saving Banks,8,0,0,Disney is not only for little princesses,"Disney and Poppins were part of my childhood, to be sure. Doesn't mean I want to go back there, but this was a pleasant excursion. Thompson and Hanks are perfect as the leads. Interesting that two characters who, these days, garner mixed reviews are so sympathetically rendered, but in a real way. At the centre of this, Mary Poppins is retold from the perspectives of its creator, the scriptwriters and musicians who had to work with her (tough work) and Disney himself. Real life, real and imagined pasts and the world of Poppins are successfully intertwined. Ultimately, this is a film which knows what film-making is about, communicating a real story in a creative, entertaining and ultimately moving way."
Saving Banks,8,0,0,A Story of Devotion Between Creator and Creation,"Following three years since its release, I can't help but express how thought-provoking Saving Mr. Banks turned out since the day I first watched it on opening night. The 1960s became one of the last prominent moments in Uncle Walt's lifetime that he witnessed before he passed away, but it's really about how one movie almost never came to be. About how the Mouse met the Magical Nanny.The story follows P.L. Travers (Emma Thompson), the renowned author of the Mary Poppins books. In 1961, when Walt Disney (Tom Hanks) asks for her to fly to America to meet her personally about his film adaptation of her book, she reluctantly accepts to meeting him. Despite her tragic and bitter past life that greatly dictated her present self, Travers learns from Walt's experience that it doesn't have to be that way and what really matters is letting go and keep moving forward.Director John Lee Hancock (The Blind Side) definitely showed the tribulations and conflicts Travers had when overseeing the production of Walt Disney's Mary Poppins adaptation. It may have gotten off to a troubling start with her not being open to how each character in her book should be portrayed as well as showing disdain on a few songs, even the animation that Walt wanted to include, but upon seeing the progress of where the direction was going, there were signs that she was beginning to warm up to it. I loved how a few scenes began to jump ahead back and forth on a recurring basis between glimpses of her childhood and then into how that reflected onto her books.Tom Hanks' take on Walt was pretty uncanny in how he segued into sounding like him and Emma Thompson's portrayal as P.L. Travers showed angst and bittersweetness, yet is misunderstood as a troubled individual that had a rough childhood. I was also left in awe on how in one scene Disneyland was shown as it once looked in the 60s. Looked pretty nifty as though you've traveled back in time. Overall, it's a dramatic and tense element deep beneath the inner workings of light-hearted Disney."
Saving Banks,8,0,0,Delightful,"I place user comments on a lot of movies. The trouble with most of them can be traced to the director. They can take a good script and totally screw it up, or they can draw the best out of it and get it onto the screen. Saving Mr. Banks is a script that could have been managed poorly and this movie wouldn't be what it has become.Direction by John Lee Hancock in this movie was wonderful. All throughout the movie I marveled at the wisdom and surprisingly wise scene changes.Of course the acting was first rate. How can you go wrong with Tom Hanks and Emma Thompson. Great actors like these can even push a movie along in spite of a poor director. But that wasn't the case here. The combination of direction and acting blended well throughout."
Saving Banks,8,0,0,I loved it. The real Mary Poppins.,"I enjoyed this movie very much. I found it very moving in places; quite sad. Tom Hanks played the role of Walt Disney perfectly in my opinion. What made Hanks' portrayal even more interesting to me was, only a couple of months ago, I watched an excellent four-part documentary on the life and career of Walt Disney. The documentary was a wonderful insight into the man...Walt Disney. Tom Hanks, in my opinion, captured Disney's essence.However, I did notice on the sign at the Maryborough railway station as the family were about aboard the train that would take them to to Allora the spelling of the little township of Yandina was incorrect. On the sign the town was spelled ""Vandina""; a ""V"" was used instead of ""Y"". Just a small observation.It didn't detract from my enjoyment of the movie. I'd recommend this film."
Saving Banks,8,0,0,Disney and Poppins recreated,"Fascinating story and performed well by all the actors involved. So the story wasn't totally accurate, but it never said it was either. Sad in some parts and always engaging. It will pull on the heart strings of many dads out there, including my own. It's great to get and insight on what went on behind making some of the most iconic movies of all time. Tom hanks proves once again that he can put his hand to any type of character and bring out the best in them. As does Colin Farrell and the brilliant Emma Thomson even though I believe the producers first wanted Meryl Streep to play P.L Travers. Meryl is amazing but I think Emma done a fantastic job with the very sad character. I will have to give Mary Poppins another watch now."
Saving Banks,9,148,26,"Saving Mr. Banks is a terrific, adult movie that will change the way you view Mary Poppins forever.","This movie is much more than and definitely deeper than one would suspect from the 'syrupy' trailers most people have seen. The understory, gradually revealing the early life of P.L. Travers, the author of Mary Poppins, and depicting how the people in her dysfunctional family led her to write Mary Poppins, is the true core of this movie. I will never see Mary Poppins in quite the same way. All of the acting is superior, and the score is excellent. This is not the shallow, childlike movie that many will expect. I would not recommend it for children 11 and under, depending on the child. Otherwise, I highly recommend this movie, even if you are not a big fan of the original Mary Poppins film."
Saving Banks,9,144,38,Great tribute to Walt,"Saving Mr Banks tells the story of Walt Disney's battle to get the rights to make Mary Poppins into a movie. I wasn't expecting to like this but was completely blown away.It is beautifully put together, is hilarious in parts and very touching and emotional at other stages, but is not overly sappy or cheesy.There are some outstanding performances here. Emma Thompson plays Mrs Travers beautifully - a cantankerous and stubborn lady, yet you can't dislike her. Tom Hanks does a good job of playing Walt Disney - a tough role for anyone but he seems to suit it, so long as you can get past the terrible fake southern accent which is worse than Dick Van Dyke's attempts at an English accent in Mary Poppins.However the stand-out performance is, surprisingly, delivered by Colin Farrell as Mrs Travers' father. He brings amazing range and emotion to a character that is simultaneously a loving, sweet father and a man caged in by life and personal demons.Go see it for yourself when it comes out at the end of November. I'm looking forward to watching it again."
Saving Banks,9,7,3,How the worlds favourite nanny came to the screen,"Well, there are not many people I know who don't like the film 'Mary Poppins'. So why not see how and where it all began by watching one of the most incredible films of last year, 'Saving Mr Banks'. Starring Tom Hanks as movie maker Walt Disney and Emma Thompson as writer P.L.Travers, author of the Mary Poppins books, this stunning movie tells of the meetings between Walt Disney and P.L.Travers and his determination to obtain the screen rights to her books to make the film we all know and love today. Tom Hanks is, of course, superb as Walt Disney but Emma Thompson gives, in my opinion, one of the best performances of her career as the stubborn author. The film is made by the Disney company so, although it is based on reality, it has been given the Disney sentimentality and sweetness that wasn't actually there in truth. The movie ends following the premier of Mary Poppins and sees P.L.Travers crying, the viewer is given the impression that it is because of her recalling her relationship with her father, but in truth the real P.L.Travers was seen crying at the premier but it was due to her actual hatred of the film, the musical numbers and mostly of the animation, of which she was steadfast should never be used. Keep watching the credits as the director has very cleverly included clips of the original tape recordings of the meetings and you can hear the real P.L.Travers making her feelings known. Given the differences between reality and the various fictionalised scenes this film is a definite 'must see' and I join the many critics who feel that it should have been given more accolades at the Oscars."
Saving Banks,9,8,6,An excellent film on many levels,"Tom Hanks is Walt Disney and Emma Thompson is P.L. Travers, the author of the ""Mary Poppins"" series in ""Saving Mr. Banks,"" a 2013 release.For twenty years, P.L. Travers has refused to sell the rights to her book Mary Poppins to Walt Disney. Finally, her agent tells her that she doesn't have any new sales or residuals coming in and she really ought to take Walt up on his offer. He has promised her final say on the film.Reluctantly, the uptight, very proper P.L. Travers goes to Hollywood and proceeds to make Walt Disney, composers Jason Schwartzman and B.J. Novak (Richard and Robert Sherman) and everyone else insane with her demands and criticisms. Despite his best efforts, Disney cannot get her to warm up to him, and after a period of time, she still hasn't signed over the rights.In a way, Disney understands because ""the mouse"" (that would be Mickey) is very personal for him, and when he had the chance, he wouldn't sell the character. But in another way, he is mystified. Travers herself doesn't understand what drives her stubbornness, yet she keeps having flashbacks to her own childhood in Australia with her sweet albeit drunken father (Colin Farrell), her unhappy mother (Ruth Wilson), and the woman who came to make everything all right (Rachel Griffiths).The film should really be called ""Solving P.L. Travers"" because it's the story of a woman coming to terms with her life and being able to let go of the past. Emma Thompson is absolutely wonderful as an unlikeable woman who becomes more likable as we gradually understand her, and Hanks is fantastic as Disney, a remarkable man with great vision, and also one who is used to winning people over...at the moment, his charm and forceful personality aren't working.Paul Giametti makes the most out of his role as chauffeur to Travers; Kathy Baker, an excellent actress, is delightful as Walt's secretary; and Rachel Griffiths, as a Mary Poppins prototype, has a tiny part. Melanie Paxson is delightful as another Disney employee, as is Bradley Whitford.A very moving film, with plenty going on underneath the light story of making Mary Poppins. Watch it until the final credits are finished - you won't be sorry."
Saving Banks,9,6,4,Bring tissues because Emma Thompson & Tom Hanks are just too good,"Anyone who gave this movie less than 8 stars either missed the point or has no soul.This was perfectly casted and acted, telling the story of author PL Travers and her battle with Walt Disney over the filming rights to Mary Poppins.I'll admit, when my wife suggested watching this, I was less than enthusiastic. But within minutes, the quality of the acting won me over, along with the compelling storyline. I had no idea who Travers was, nor of the hardship she faced as a child. While I'm guessing it was somewhat embellished for the film, there's enough truth in those frequent flashbacks to give an idea of what could have happened. Emma Thompson brought real energy to the role, playing the part with passion and gravitas, but to real comic effect. Tom Hanks was brilliant as Disney, and even Colin Farrel surprised us with his excellent portrayal of the author's alcoholic but loving and devoted father.The film adds another dimension to the timeless classic that is Mary Poppins, and I'll never think of it in the same way.It was equally moving, funny and thought-provoking, and well-worth watching for the performances alone."
Saving Banks,9,3,1,Perfect in (almost) every way!,"I don't know what the truth is. I decided long ago to not see movies as historical documents. If that were the case we would dismiss about 95 percent of those films that feature historical figures. I had the misfortune to see ""American Sniper"" this past week. If you want to see something playing around with the truth, watch that. Yet there is all this adulation going on. This is a human film which extrapolates a series of events that involved obtaining the movie rights to Mrs. P. L.Travers' book ""Mary Poppins."" She is brought in from Engliand and does everything she can to keep from releasing her baby to the movie mogul Disney. But where this turns into a nice film is the back story. There are intermittent flashbacks to her childhood where she doted on her father, an alcoholic and dreamer. He has trouble with the real world and yet must live in it. He caused great pain to his wife and family but can't kick the disease. Mrs. Travers has become cynical and short and unkind over the years because she seems to have some self-loathing. The movie contains one scene after another where the producers and the writers must walk on eggshells around her. She is explosive and angry all the time. Only when she is alone, do we see her fragility. There were several moments in this film where I got tears. That happens to me so seldom. If the film was manipulative and somewhat inaccurate, they got me, and that's OK. Emma Thompson and Tom Hanks are wonderful as always."
Saving Banks,9,5,4,I Was Quite Touched,"At times this film will overwhelm you with its simple power and leave you sobbing uncontrollably as you grieve for a lost childhood and magical memories of an early film viewing experience. This is cinema for the soul of our past and it touches us deeply with its truth. Hanks and Thompson are nothing less than superb in their respective roles and undeniably do some of their finest work in this film. In every scene they play together, we are reminded of just what great actors they truly are. As we watch them bring the profound depth of their characters to life, we experience a journey into the past and a hope filled time that promised such a beautiful future. Marry Poppins was imperfect masterpiece and this film is as well. But the way both films touch our souls and as adults rekindle that faint glow of hope, well, it is quite sublime indeed. The question is asked somewhere on the IMDb, ""Is it necessary to view Marry Poppins prior to seeing this film?"" The answer is that no life is complete if the magic of Marry Poppins hasn't been part of it. If one's heart is touched by that film, then Saving Mr. Banks is a lovely treasure. If Marry Poppins is nothing more than a cinematic requirement that offers little more than catchy tunes, then simply don't bother. Unless you can open your heart and break through the calcified cynicism that prevents you from seeing the profound beauty in these two films, both can be easily dismissed as sentimental fluff. I feel blessed to have seen Mary Poppins as a young lad and realized what a gift it was at the time and what a golden memory it would be for the rest of my life."
Saving Banks,9,4,3,Simply A Beautiful Film,"Because each and every character in this motion picture reflects creativity towards the audience, through their dialogs and actions. Not to mention, with one of the best cast ensemble this year (only second to American Hustle), Saving Mr. Banks is one of the best movies of 2013.I actually could relate to P L Travers' anxiety over Walt Disney's idea of animating her novels into a musical. Her past, connected to the mystical stories she wrote is bound together seamlessly with the present proceedings. Her childhood and her admiration for her father is one part, Disney's coaxing for the movie rights is another. In the end, they speak hell of a story which samples life, disorders, emotions and desolation. Coming out as a conclusion is that you always have to let go, no matter what.Emma Thompson is the star of the film. I won't speculate about the Oscars, but the way she carries her air as Mrs. Travers is mind-blowing. How she insists upon her co-characters about almost everything are the best conversations you'll hear this year-end, mostly when she makes us wanna hate and love her at the same time. Tom Hanks looks like he had 467 tans before his scenes and I think her very well attributed to the role. Special mention for Colin Farell (amazing), Bradley Whitford (charismatic), Jason Schwartzman (genuine) & Paul Giamatti (a different role well done) with B J Novak (slender).The best sequences of the lot are the musical ones where Whitford, Schwartzman and Novak sing, dance and thus try to cajole Thompson. Terrific!I appreciate Hancock's imagination and bringing in the details and paying careful attention to them; including the disorders of Walt Disney is one thing. I cannot go fact-checking, but intrinsically, the long list of messages this film conveys is sufficient for consideration (both awards and viewing). And it is incredibly pleasing; never bores.Fantastic music and score, supportive supp. cast, brilliant art setup and a clever cinematography makes this 2013's best comedy drama.BOTTOM LINE: Highly Recommended! The performances, the music & the narration will keep you delightfully engrossed. 8.7 out of 10!Can be watched with a typical Indian family? YESProfanity/Vulgarity/Sex/Violence/Gore: No | Smoking/Alcohol: Very Mild"
Saving Banks,9,5,5,A Pleasing Tale Involving Creative Minds. ♦ 87%,"The comedy drama brings to light the battle for the rights of the film Mary Poppins. The remarkable likenesses to the characters is no compromise for the amazing acting that have me from one minute laughing to the next almost crying. The unveiling story explains so much more about the 1964 classic film. I loved the witty character of Mrs P.L Travers who from the very begging kept me laughing. The flashbacks to her past as a child were done remarkably well. I loved how Walt Disney had such optimism despite the negativity of Mrs Travers, from the many snacks and sweets on there table to there apparently wrong perception of the Banks Family. A fascinating story captured unbelievably well by the the fantastic cast and crew a MUST watch."
Saving Banks,9,3,2,Up to the highest height,"Trying to keep his promise to his daughters to make a movie from their favorite book, Mary Poppins, Walt Disney (Tom Hanks) finds it most difficult dealing with the author P.L. Travers (Emma Thompson) who is extremely set in her ways regarding how the movie should be made.I never saw MARY POPPINS so I was at a disadvantage knowing what Mary Poppins was all about (how un-American of you not seeing the movie). We see that her novel has everything to do with her childhood and alcoholic father played by Colin Farrell. It takes Walt Disney quite a while to put all that together and his little talk with Ms. Travers near the end of the movie is nothing but pure gold. For a while - mostly in the beginning - I felt that Tom Hanks was miscast, but he won me over and I was convinced he was the perfect choice to portray Walt Disney (big of you).I do believe that Emma Thompson overplayed her part for most of the movie. I couldn't help thinking that before each scene she squirted down a few juicy lemons to make sure she came off as a priggish know-it-all uncompromising ultra-phony pseudo-intellectual. Or to put it another way she came off as a Real Bitch. And, that lemon juice did the job. But, to be fair, after that talk with Walt Disney she saved herself and I was okay with her. Yes, I knew she would turn, (hey, we all did) in time, to becoming a normal human being, but it did take a while.Anne Rose Buckley who played Ginty when Mrs Travers was a child should have gotten an Oscar Nomination for something. She was perfect.An excellent supporting cast of Ruth Wilson as Mrs. Goff (Travers' mother), Colin Farrell as Ginty's father (Travers Goff), Paul Giamatti as Ralph who was Ms. Travers' driver in LA, Bradley Whitford as Don DaGradi and B.J. Novak and Jason Schwartzman as the Sherman brothers who along with DaGradi performed all the musical rehearsals (really good too) for the movie.The technica-color aspect of the movie for most of the first half seemed to be a colorized version seen when movies were only made in black and white back in the day. Or maybe there was an over-abundance of make-up on the characters. Take your pick.Though I never saw the MARY POPPINS movie, this movie provided the connections between Mrs Travers' childhood and the Mary Poppins story. And, now the title SAVING MR BANKS makes sense.The little talk near the end, that Walt Disney made to P.L. Travers should go onto Youtube (there are some things there , but not that talk) so we can hear it over and over again. If you watch this movie on DVD, play back that talk a few times. It won't get old and it was the whole essence of the movie as far as I am concerned. I don't know if the real Walt Disney actually spoke those words but he should have but having known many nice things about Walt Disney he may very well have spoken those words. They were pure gold. (9/10)Violence: No. Sex: No. Nudity: No. Should kids watch: That's up to the parents. We do see some uncomfortable scenes whenGinty sees her father in an alcoholic state. Also Ginty saves her mother fromcommitting suicide in the lake. Language: No."
Saving Banks,9,3,2,"A story that can make you angry, laugh, smile and tearful all at the same time","I visited America last year and among visiting several cities and historical sites I also managed to fit in a visit to Disneyworld (Florida) and Universal Studios. During my time there it struck me just how much stories played a role in the innovative and determined spirit of the American people and how much present day heroes took inspiration from the stories of heroes from the past. One such a hero is Walt Disney.This movie inspires one to keep dreaming, to keep innovating, never to accept no for an answer and to build a better future with your vision. It is the feeling that Disney establishes in its parks and it is the feeling that you experience after listening to the stories of great heroes.This movie is about the true power of stories: the love of stories and the ownership we feel about those stories, the good stories of our life and the bad stories of our life and which stories we choose to accept as the one defining ourselves.Emma Thompson is delightful as the uptight P.L. Travers. She manages to play the uncooperative and disagreeable role superbly without sacrificing any likability. Tom Hanks is an equal treat as the imaginative Walt Disney and really makes the giant come to life. Several songs from Mary Poppins brings back a touch of nostalgia and gets new meaning within the context of the story. A quirky script dispersed with several comedic gems ensure many laughs. We aren't dealing simply with a comedy here, however, and underneath P.L. Travers' tetchy behaviour lies a more complex story that is also beautifully explored. It successfully brings about laughs and tears.This movie is what movies are all about.As for me, the movie reminded me that no matter how much one might love stories, the purpose of a story is not just an object onto itself to be admired as a created piece of art. A story only truly finds meaning when it serves to augment, flavour and shape our own stories."
Saving Banks,9,3,2,A Must Watch very well done,"Watched Saving Mr. Banks last night - what a brilliant, moving story on the making of Mary Poppins, with stellar performances by Emma Thompson and Colin Farrell! Who would have thought that one of the most endearing stories of children's literature was based on characters from the writer's troubled childhood. A must watch for all those who have grown up reading (or watching) Mary Poppins!"
Saving Banks,9,3,2,Excellent,"This film tells the story of the birth of the Disney classic Mary Poppins and all the attempts made by Walt Disney to try to obtain the rights to use the P. L. Travers's book. The creative and dreamer Walt Disney will have to deal with the writer's intransigence in order to create one of the most loved Disney Classics. What lies behind the writer's harshness?Saving Mr. Banks is a very beautiful, magical and exciting comedy.The cast is excellent. Walt Disney, played by a wonderful Tom Hanks and the writer Travers is played by an impeccable Emma Thompson.Great movie! Recommended!"
Saving Banks,9,3,2,An excellent movie of Walt Disney magic and what stories are all about,"I am amazed by this. I clicked on this just because I needed something to watch and it was on my watchlist. I wasn't really aware what it was about I just knew it had good actors and it had to do with Walt Disney. I started watching it and couldn't stop. I mean I didn't want to stop...I had to pause here and there to do things around the house but man! It was super difficult.
Once I got to the end, I cried. It's such a heartbreaking movie, really. The music and the story behind it. Now I completely understand the name ""Saving Mr Banks"". I'm telling you it's so good. I 100% recommend especially if you are a Marry Poppins fan."
Saving Banks,9,2,1,The lesser-known truth behind the Mary Poppina movies,"Mary Poppins is indisputably a cinematic icon which has captivated the imagination, the childhood and hearts of millions of children worldwide. Saving Mr Banks now gives you a front row seat in an emotively gripping insight of the true story behind the genesis of such a global treasure.The premise of the film is the strenuous attempt of Disney to acquire legal rights from P. L. Travers (the original author of the 1934 book) in order to produce the cinematic adaptation of her book. Travis, however, is resilient against such an acquisition due to her impression of what the book will become in the hands of the movie giant.The emotive core of the film revolves around the hostile resistance of the unashamedly stubborn, British, attitude of Mrs Travers (Emma Thompson), juxtaposed to the unequivocal persistence and creative energy of the Disney team headed by Walt Disney himself (Tom Hanks). This relationship in turn relates to the childhood of Mrs Travers, specifically the relationship with her father.The scripting was elegant throughout and short of a few stereotypically clichéd 'Disney moments' I felt the interplay created through the collision of characters lead to a compellingly complex, dynamic and in parts intentionally distressing dialogue progression. Indeed through this dialogue the audience find themselves unravelling the profound genius and cutting realities which dictated the life and writing of Mrs Travers, and the poetic decorum of Walt Disney.Quality casting of the major characters helped construct the solid bedrock for the success of the film with both Emma Thompson and Tom Hanks portraying their characters masterfully with their effortless charm and charisma. The leading pair were unquestionably aided with strong performances from Colin Farrell, Ruth Wilson (the father and mother of the young Mrs Travers respectfully), B.J. Novak and Jason Schwartzman (the Sherman Brothers), to name but a few.John Lee Hancock's directing skills were apparent with consistently well shot, beautiful scenes, authentic to the societal and architectural language of the times. I would have been intrigued to see more of the film studios and methods of film production, as Disney's work was revolutionary. However I accept this may have diverted from the main drive of the film which was emotional rather than educational.In summary Saving Mr Banks is an all age appealing example of emotive expression through cinematic performance which carries an intrinsic energy created through the humble truth of the plot, blended with a consistent, subtle comedic edge interspersed throughout. It is Disney doing what Disney does best, instilling imagination into the minds of the audience, an art they seem to have perfected."
Saving Banks,9,1,0,Recommended!,"Sometimes we need to suspend our desire for reality and accuracy to appreciate something for what it is.
If you don't understand that, then Mary Poppins is not a film for you.
This film has lots of historical flaws, but it is still a great story, and is superbly made.
Tom Hanks is brilliant, as always. Emma T is Emma T (as usual) but carries the part. All the other actors are just right.
Well done all."
Saving Banks,9,2,2,Wow. Just wow.,"...or ""uncovering Mary Poppins"" would perhaps be a more appropriate title for this great film. If nothing else, this would certainly be much better than the stupid and totally irrelevant one the film had in my country ( ""The magic umbrella"") associating in a most naive and superficial way this touching psychological drama with W. Disney's ""Mary Poppins"". Perhaps that's why i did not care to watch it till yesterday, thinking that i have had enough of magic umbrellas in my childhood. I never thought that the film had nothing to do with ""Mary Poppins"" as a fairy tale and her magic umbrella itself, but it was instead focusing on uncovering the real drama that inspired the good witch's story. In this movie we actually watch two,at first glance irrelevant to each other, stories. One that took place in the beginning of last century in Australia and one that takes place in the beginning of the -60's when Mrs Travers, the author of ""Mary Poppins"" tries to come in terms with W. Disney about how the book would be transformed into a movie. Though it's difficult to understand at the very beginning why she is so unbearably stubborn and insisting on how the characters of the book would be shown and illustrated in the film and overall about the film itself, soon, as her own life's story unfolds making clear what her fairy-tale's characters really represent, her attitude and her almost repulsive behavior become more understandable and she herself more likable and compassionable. After all for many of us our childhood's demons are still a part of our life, consciously or subconsciously controlling and influencing our personalities and we all have a Mr Banks or an Elias Disney (Walt's ""demon"") to save/make up with, don't we? The film is really good and exciting to watch. Perhaps the excellent revival of the sixties and its characters contribute a lot to this. And of course the revival of these characters through the great performances of -my beloved- Emma Tomson in a ""contra role""-that is to say a role we are not used to seeing her in- as a typical aging English shrew, as well as that of Tom Hanks (great as Walt Disney) and the rest of the cast, make this revival absolutely convincing. In Brief, ""saving Mr. Banks"" is a really good, truthfully tender and touching film which does deserve your attention!"
Saving Banks,9,2,2,Saving Mr Banks: The inspiring truth behind our beloved global nanny,"This movie was just so gorgeous, gentle and sweet my family loved it. The outback Australia was not quiet right with the palm trees but the costumes perfect. This appealed to me as a dad having two daughters when Walt made a promise to his girls about the story even if it took him 20 years to convince PL Travers.Emma Thompson is the glue and her performance is real, strong and brilliant. This is so much more than an extension of the story of Mary Poppins - being tender and kind.A movie for the entire family, very sad in parts and PL Travers life is rough and hard with both her parents having mental problems.As always Tom Hanks is the gentleman and true Movie Star we all love. Do yourself a favour and add this film to your home collection. A+"
Saving Banks,9,0,0,"Almost certainly not historically accurate, but still a great film","This has been my favorite movie for over three years now and I cannot even begin to describe how much I love it. It's hilarious and heartbreaking wrapped into one. It's the literally translation of bittersweet and it has been a comfort to me on many lonely nights. It's about forgiveness, forgiving others and mostly forgiving yourself. It's about letting go of the past and leading a life not dictated by what haunts you. It's about the magic of storytelling, and to me, what Disney is all about.""That's what we storytellers do, we instill hope again and again.""As someone who has idolized Walt Disney and been a huge fan of the history of Walt since seventh grade, I know that there are some fibs here and there, trust me. It's true that it shouldn't be used as a source of research, but let me be very clear when I say that SOME REALLY QUITE HARMLESS LIES DO NOT MAKE THE MOVIE DISHONEST OR BAD. IGNORE ALL THE REVIEWS SAYING THAT SINCE IT IS NOT 100% ACCURATE IT IS BAD.please do yourself a favor and watch this movie, I don't know how else to put it."
Saving Banks,9,0,0,Saving Mrs P.S Travers,"With her book revenues drying up and in danger of losing her home, author P.L. Travers is forced to entertain the idea of selling the movie rights to her beloved novel Mary Poppins to Walt Disney, who has been pursuing them for 20 years, in order to keep a promise he made to his daughters. So eager to make the film, Disney makes Travers an unprecedented offer: final script approval. Essentially, nothing goes in the film without her say-so. The rest of the movie is based around Travers butting heads with director Don DaGradi and the film's composers, the Sherman brothers, to make the film. Travers, the purist who based the characters on people from her own childhood, wants to make the film exactly like the book and the creative team wants to (for lack of a better term) ""disneyify"" it.And that's basically it. The premise of the film is very, very simple but a plot doesn't need to be complicated in order to be good. What makes the movie so incredibly good are the performances. Emma Thompson is the go-to British actress for ""hard but with a touch of heart"". Tom Hanks is brilliant as Disney, effortlessly transitioning from the light hearted, child loving, ""everyone call me by my first name"" type boss you wish you had to the shrewd, successful business man. He'll negotiate but in the end, he's going to get the deal he wants. Not to be overlooked are Colin Farrell, who delivers the finest performance of his recent career as Travers' father in flashback sequences, and Paul Giamatti, who is just lovable as Travers' chauffeur who tries to break through Travers' stony exterior of simply not wanting, in the slightest way, to be there. Bradley Whitford, B.J. Novak and Jason Schwartzman all knock it out of the park as well, as DaGradi and the Sherman brothers, respectively.If I have to nit-pick to find a flaw with the film, it would be that the ending is a work of pure fiction. If you've read anything about the real story (and there is plenty of evidence because, as it's truly depicted in the movie, Travers insisted that all creative sessions be taped), Travers hated the final product, which she insisted upon calling ""Walt Disney's Mary Poppins"" to distinguish it from her own work and refused to work with the studio ever again. But, if you can get past that, it's an enjoyable film with strong performances that definitely makes for a worthwhile rental."
Saving Banks,9,0,0,Lovely sweet story for all the family,"I am writing this with a blocked nose and tears still in my eyes! What an absolutely wonderful film, one I think is in the top 5 films of 2013. Absolutely beautiful. It moved me so much. What really stuck with me was that Helen seemed scared of losing her father saying ""don't leave me"" and I think we all have that fear of losing someone dear to us.As far as the story goes, seeing as its based on a true story I can't really say much on that other than it was truly inspiring and moving. I loved the way you saw snippets of her childhood and how it affected her in the modern scenes.Cast were absolutely top class. Emma Thompson was simply exquisite as Mrs Travis/Helen. She just blew me away in that role. Her cinema scene was so touching. And when she reverted to childish way such as building a band stand out of leaves it was so endearing. She captured her prudeness and how stubborn she was and then slowly developed her heart into a much more open and warm one. Tom Hanks was just how I would imagine Walt Disney. He was pleasant, wise and charming. I liked how Tom Hanks drew in Walt's last years with the coughing. Disney was a chain smoker all his adult life and died in '66. Colin Farrel as her father was brilliant, one of the best roles I have seen him in. He was brilliant. Her and her father riding on the horse was such a beautiful scene. Paul Giamatti as her driver was great, I think he was the key to Helen changing her ways. He was great. All the actors and actresses were wonderful.I think, for me, the acting was the thing that made the film. Wonderful acting from everyone. It just made the film the emotional roller coaster it was. It was an incredible film and I implore anyone to see it."
Saving Banks,10,87,29,Perhaps a Perfect Film,"""Saving Mr. Banks"" is easily one of the best movies to come out this year. It tells the tale behind the making of Disney's beloved classic ""Mary Poppins,"" but it is so much more than just a typical 'making of a movie' movie. While many of these types of films aren't as good as the movie they are about, this one is different. It feels like a companion piece to the beloved classic. It allows us to appreciate the trials and tribulations Disney had to go through to make his magnum opus. However, it is also more about P.L. Traverse and why she loves her character so much and why Mary Poppins holds such a special place in her heart.Director John Lee Hancock does a great job of making this film something truly special. He balances witty humor with emotional depth, but does so without being too sappy or melodramatic. The film is also well written by being more personal than just being a movie about making a movie. The themes of letting and moving on are handled well and really becomes relatable to anyone watching.The performances are top-notch. Tom Hanks makes a pretty good Disney and he isn't sugar coated either. The real standouts are Emma Thompson and Colin Farrell. They give strong dimensional performances that makes us truly care and sympathies with the characters.Overall ""Saving Mr. Banks"" is a truly great and beautifully told film. Its individual parts may not be the years best, but as a complete film it is the whole package. It's a movie that exemplifies why we go to the movies and what Disney stands for as an entertainment corporation. It is a movie that is equal parts heartfelt, witty, charming, entertaining, and emotionally satisfying. I give it 5/5"
